dataset	sample	n	shannon	min_freq	coverage
rainforest	BIOMES1130	17802	6.4410947626301285	4	0.7868852459016393
rainforest	BIOMES1130	17802	6.4410947626301285	5	0.8787878787878788
rainforest	BIOMES1130	17802	6.4410947626301285	6	0.9193548387096774
rainforest	BIOMES1130	17802	6.4410947626301285	7	0.92
rainforest	BIOMES1130	17802	6.4410947626301285	8	1
rainforest	BIOMES1130	17802	6.4410947626301285	9	0.9333333333333333
rainforest	BIOMES1130	17802	6.4410947626301285	10	0.96
rainforest	BIOMES1131	9337	5.900662189151314	1	0.32781456953642385
rainforest	BIOMES1131	9337	5.900662189151314	2	0.3861003861003861
rainforest	BIOMES1131	9337	5.900662189151314	3	0.5103448275862069
rainforest	BIOMES1131	9337	5.900662189151314	4	0.6140350877192983
rainforest	BIOMES1131	9337	5.900662189151314	5	0.607843137254902
rainforest	BIOMES1131	9337	5.900662189151314	6	0.6538461538461539
rainforest	BIOMES1131	9337	5.900662189151314	7	0.6799999999999999
rainforest	BIOMES1131	9337	5.900662189151314	8	0.8461538461538461
rainforest	BIOMES1131	9337	5.900662189151314	9	0.8666666666666667
rainforest	BIOMES1131	9337	5.900662189151314	10	0.9411764705882353
rainforest	BIOMES1133	13467	6.892864607442494	1	0.40047253396337856
rainforest	BIOMES1133	13467	6.892864607442494	2	0.45869947275922673
rainforest	BIOMES1133	13467	6.892864607442494	3	0.6801470588235294
rainforest	BIOMES1133	13467	6.892864607442494	4	0.7769230769230769
rainforest	BIOMES1133	13467	6.892864607442494	5	0.8571428571428572
rainforest	BIOMES1133	13467	6.892864607442494	6	0.8846153846153846
rainforest	BIOMES1133	13467	6.892864607442494	7	0.9090909090909091
rainforest	BIOMES1133	13467	6.892864607442494	8	1
rainforest	BIOMES1133	13467	6.892864607442494	9	0.9615384615384616
rainforest	BIOMES1133	13467	6.892864607442494	10	0.9230769230769231
rainforest	BIOMES1134	16880	5.80821928694698	1	0.44651539708265797
rainforest	BIOMES1134	16880	5.80821928694698	2	0.5220125786163522
rainforest	BIOMES1134	16880	5.80821928694698	3	0.6666666666666667
rainforest	BIOMES1134	16880	5.80821928694698	4	0.8860759493670887
rainforest	BIOMES1134	16880	5.80821928694698	5	0.9259259259259259
rainforest	BIOMES1134	16880	5.80821928694698	6	0.9534883720930233
rainforest	BIOMES1134	16880	5.80821928694698	7	0.90625
rainforest	BIOMES1134	16880	5.80821928694698	8	1
rainforest	BIOMES1134	16880	5.80821928694698	9	1
rainforest	BIOMES1134	16880	5.80821928694698	10	0.9583333333333334
rainforest	BIOMES1135	10687	5.124662984881099	1	0.4826086956521739
rainforest	BIOMES1135	10687	5.124662984881099	2	0.6455026455026456
rainforest	BIOMES1135	10687	5.124662984881099	3	0.8073394495412844
rainforest	BIOMES1135	10687	5.124662984881099	4	0.8653846153846154
rainforest	BIOMES1135	10687	5.124662984881099	5	0.9166666666666666
rainforest	BIOMES1135	10687	5.124662984881099	6	0.9
rainforest	BIOMES1135	10687	5.124662984881099	7	0.9411764705882353
rainforest	BIOMES1135	10687	5.124662984881099	8	0.9411764705882353
rainforest	BIOMES1135	10687	5.124662984881099	9	1
rainforest	BIOMES1135	10687	5.124662984881099	10	1
rainforest	BIOMES1136	11850	7.009168505738994	1	0.3946015424164524
rainforest	BIOMES1136	11850	7.009168505738994	2	0.4782608695652174
rainforest	BIOMES1136	11850	7.009168505738994	3	0.6607773851590106
rainforest	BIOMES1136	11850	7.009168505738994	4	0.8285714285714285
rainforest	BIOMES1136	11850	7.009168505738994	5	0.8817204301075269
rainforest	BIOMES1136	11850	7.009168505738994	6	0.9302325581395349
rainforest	BIOMES1136	11850	7.009168505738994	7	1
rainforest	BIOMES1136	11850	7.009168505738994	8	0.9
rainforest	BIOMES1136	11850	7.009168505738994	9	0.8666666666666667
rainforest	BIOMES1136	11850	7.009168505738994	10	0.9230769230769231
rainforest	BIOMES1137	20968	6.322034229043087	1	0.40259009009009006
rainforest	BIOMES1137	20968	6.322034229043087	2	0.5194805194805194
rainforest	BIOMES1137	20968	6.322034229043087	3	0.6436363636363636
rainforest	BIOMES1137	20968	6.322034229043087	4	0.7886178861788617
rainforest	BIOMES1137	20968	6.322034229043087	5	0.8695652173913043
rainforest	BIOMES1137	20968	6.322034229043087	6	0.9178082191780822
rainforest	BIOMES1137	20968	6.322034229043087	7	0.9333333333333333
rainforest	BIOMES1137	20968	6.322034229043087	8	0.9210526315789473
rainforest	BIOMES1137	20968	6.322034229043087	9	0.9696969696969697
rainforest	BIOMES1137	20968	6.322034229043087	10	0.96875
rainforest	BIOMES1138	14636	4.83319395601859	1	0.4534501642935378
rainforest	BIOMES1138	14636	4.83319395601859	2	0.6208530805687205
rainforest	BIOMES1138	14636	4.83319395601859	3	0.7444444444444445
rainforest	BIOMES1138	14636	4.83319395601859	4	0.8333333333333334
rainforest	BIOMES1138	14636	4.83319395601859	5	0.84375
rainforest	BIOMES1138	14636	4.83319395601859	6	0.9166666666666666
rainforest	BIOMES1138	14636	4.83319395601859	7	1
rainforest	BIOMES1138	14636	4.83319395601859	8	1
rainforest	BIOMES1138	14636	4.83319395601859	9	0.9444444444444444
rainforest	BIOMES1138	14636	4.83319395601859	10	1
rainforest	BIOMES1139	37767	6.845297334950335	1	0.23025435073627842
rainforest	BIOMES1139	37767	6.845297334950335	2	0.2776769509981851
rainforest	BIOMES1139	37767	6.845297334950335	3	0.4527938342967245
rainforest	BIOMES1139	37767	6.845297334950335	4	0.6768558951965066
rainforest	BIOMES1139	37767	6.845297334950335	5	0.7419354838709677
rainforest	BIOMES1139	37767	6.845297334950335	6	0.7431192660550459
rainforest	BIOMES1139	37767	6.845297334950335	7	0.8846153846153846
rainforest	BIOMES1139	37767	6.845297334950335	8	0.8888888888888888
rainforest	BIOMES1139	37767	6.845297334950335	9	0.9285714285714286
rainforest	BIOMES1139	37767	6.845297334950335	10	0.8372093023255813
rainforest	BIOMES1140	14483	6.328534249937428	1	0.41133455210237657
rainforest	BIOMES1140	14483	6.328534249937428	2	0.5087719298245614
rainforest	BIOMES1140	14483	6.328534249937428	3	0.6283524904214559
rainforest	BIOMES1140	14483	6.328534249937428	4	0.8390804597701149
rainforest	BIOMES1140	14483	6.328534249937428	5	0.9558823529411765
rainforest	BIOMES1140	14483	6.328534249937428	6	0.9591836734693877
rainforest	BIOMES1140	14483	6.328534249937428	7	0.9444444444444444
rainforest	BIOMES1140	14483	6.328534249937428	8	0.975
rainforest	BIOMES1140	14483	6.328534249937428	9	1
rainforest	BIOMES1140	14483	6.328534249937428	10	0.9333333333333333
rainforest	BIOMES1141	17831	4.606367952014737	1	0.46928746928746934
rainforest	BIOMES1141	17831	4.606367952014737	2	0.5240641711229946
rainforest	BIOMES1141	17831	4.606367952014737	3	0.75
rainforest	BIOMES1141	17831	4.606367952014737	4	0.8974358974358975
rainforest	BIOMES1141	17831	4.606367952014737	5	0.967741935483871
rainforest	BIOMES1141	17831	4.606367952014737	6	0.8888888888888888
rainforest	BIOMES1141	17831	4.606367952014737	7	0.9583333333333334
rainforest	BIOMES1141	17831	4.606367952014737	8	0.9230769230769231
rainforest	BIOMES1141	17831	4.606367952014737	9	0.9411764705882353
rainforest	BIOMES1141	17831	4.606367952014737	10	1
rainforest	BIOMES1142	17236	6.596720350352563	1	0.2798070296347347
rainforest	BIOMES1142	17236	6.596720350352563	2	0.32104121475054226
rainforest	BIOMES1142	17236	6.596720350352563	3	0.4538461538461539
rainforest	BIOMES1142	17236	6.596720350352563	4	0.5460526315789473
rainforest	BIOMES1142	17236	6.596720350352563	5	0.5526315789473684
rainforest	BIOMES1142	17236	6.596720350352563	6	0.726027397260274
rainforest	BIOMES1142	17236	6.596720350352563	7	0.7321428571428572
rainforest	BIOMES1142	17236	6.596720350352563	8	0.7941176470588236
rainforest	BIOMES1142	17236	6.596720350352563	9	0.6666666666666667
rainforest	BIOMES1142	17236	6.596720350352563	10	0.6333333333333333
rainforest	BIOMES1143	9469	6.204456919386525	1	0.41566820276497696
rainforest	BIOMES1143	9469	6.204456919386525	2	0.5417867435158501
rainforest	BIOMES1143	9469	6.204456919386525	3	0.7305389221556886
rainforest	BIOMES1143	9469	6.204456919386525	4	0.8170731707317074
rainforest	BIOMES1143	9469	6.204456919386525	5	0.8541666666666666
rainforest	BIOMES1143	9469	6.204456919386525	6	0.9411764705882353
rainforest	BIOMES1143	9469	6.204456919386525	7	0.9032258064516129
rainforest	BIOMES1143	9469	6.204456919386525	8	0.962962962962963
rainforest	BIOMES1143	9469	6.204456919386525	9	0.9411764705882353
rainforest	BIOMES1143	9469	6.204456919386525	10	0.9411764705882353
rainforest	BIOMES1144	10057	6.194635057241384	1	0.3859813084112149
rainforest	BIOMES1144	10057	6.194635057241384	2	0.48110831234256923
rainforest	BIOMES1144	10057	6.194635057241384	3	0.6324324324324324
rainforest	BIOMES1144	10057	6.194635057241384	4	0.7692307692307692
rainforest	BIOMES1144	10057	6.194635057241384	5	0.9019607843137255
rainforest	BIOMES1144	10057	6.194635057241384	6	0.9148936170212766
rainforest	BIOMES1144	10057	6.194635057241384	7	0.9473684210526316
rainforest	BIOMES1144	10057	6.194635057241384	8	0.8235294117647058
rainforest	BIOMES1144	10057	6.194635057241384	9	1
rainforest	BIOMES1144	10057	6.194635057241384	10	0.9411764705882353
rainforest	BIOMES1145	10929	6.383928599219984	1	0.3144704931285368
rainforest	BIOMES1145	10929	6.383928599219984	2	0.34490740740740744
rainforest	BIOMES1145	10929	6.383928599219984	3	0.5445026178010471
rainforest	BIOMES1145	10929	6.383928599219984	4	0.6533333333333333
rainforest	BIOMES1145	10929	6.383928599219984	5	0.7692307692307692
rainforest	BIOMES1145	10929	6.383928599219984	6	0.7631578947368421
rainforest	BIOMES1145	10929	6.383928599219984	7	0.7428571428571429
rainforest	BIOMES1145	10929	6.383928599219984	8	0.8823529411764706
rainforest	BIOMES1145	10929	6.383928599219984	9	0.6774193548387097
rainforest	BIOMES1145	10929	6.383928599219984	10	0.8125
rainforest	BIOMES1146	8779	5.777910948987139	1	0.45802337938363447
rainforest	BIOMES1146	8779	5.777910948987139	2	0.4932432432432432
rainforest	BIOMES1146	8779	5.777910948987139	3	0.7218543046357616
rainforest	BIOMES1146	8779	5.777910948987139	4	0.9411764705882353
rainforest	BIOMES1146	8779	5.777910948987139	5	0.9189189189189189
rainforest	BIOMES1146	8779	5.777910948987139	6	0.8620689655172413
rainforest	BIOMES1146	8779	5.777910948987139	7	1
rainforest	BIOMES1146	8779	5.777910948987139	8	1
rainforest	BIOMES1146	8779	5.777910948987139	9	0.9
rainforest	BIOMES1146	8779	5.777910948987139	10	1
rainforest	BIOMES1147	11551	6.650791407267252	1	0.3269367448471926
rainforest	BIOMES1147	11551	6.650791407267252	2	0.3894324853228963
rainforest	BIOMES1147	11551	6.650791407267252	3	0.5151515151515151
rainforest	BIOMES1147	11551	6.650791407267252	4	0.6407766990291262
rainforest	BIOMES1147	11551	6.650791407267252	5	0.6491228070175439
rainforest	BIOMES1147	11551	6.650791407267252	6	0.7647058823529411
rainforest	BIOMES1147	11551	6.650791407267252	7	0.6923076923076923
rainforest	BIOMES1147	11551	6.650791407267252	8	0.7727272727272727
rainforest	BIOMES1147	11551	6.650791407267252	9	0.8571428571428572
rainforest	BIOMES1147	11551	6.650791407267252	10	1
rainforest	BIOMES1148	9362	6.477219524737222	1	0.38760921366163625
rainforest	BIOMES1148	9362	6.477219524737222	2	0.5390428211586902
rainforest	BIOMES1148	9362	6.477219524737222	3	0.6720430107526882
rainforest	BIOMES1148	9362	6.477219524737222	4	0.8441558441558441
rainforest	BIOMES1148	9362	6.477219524737222	5	0.9574468085106383
rainforest	BIOMES1148	9362	6.477219524737222	6	0.8709677419354839
rainforest	BIOMES1148	9362	6.477219524737222	7	0.8571428571428572
rainforest	BIOMES1148	9362	6.477219524737222	8	0.9565217391304348
rainforest	BIOMES1148	9362	6.477219524737222	9	0.8666666666666667
rainforest	BIOMES1148	9362	6.477219524737222	10	1
rainforest	BIOMES1149	19336	4.929620821627664	1	0.38035714285714284
rainforest	BIOMES1149	19336	4.929620821627664	2	0.5197368421052632
rainforest	BIOMES1149	19336	4.929620821627664	3	0.6211180124223603
rainforest	BIOMES1149	19336	4.929620821627664	4	0.7972972972972973
rainforest	BIOMES1149	19336	4.929620821627664	5	0.9318181818181819
rainforest	BIOMES1149	19336	4.929620821627664	6	0.8709677419354839
rainforest	BIOMES1149	19336	4.929620821627664	7	0.92
rainforest	BIOMES1149	19336	4.929620821627664	8	0.9411764705882353
rainforest	BIOMES1149	19336	4.929620821627664	9	0.9411764705882353
rainforest	BIOMES1149	19336	4.929620821627664	10	0.75
rainforest	BIOMES1150	7141	5.932050150745516	1	0.4428251121076233
rainforest	BIOMES1150	7141	5.932050150745516	2	0.4607508532423208
rainforest	BIOMES1150	7141	5.932050150745516	3	0.6758620689655173
rainforest	BIOMES1150	7141	5.932050150745516	4	0.7966101694915254
rainforest	BIOMES1150	7141	5.932050150745516	5	0.975609756097561
rainforest	BIOMES1150	7141	5.932050150745516	6	0.9615384615384616
rainforest	BIOMES1150	7141	5.932050150745516	7	0.92
rainforest	BIOMES1150	7141	5.932050150745516	8	1
rainforest	BIOMES1150	7141	5.932050150745516	9	0.9130434782608696
rainforest	BIOMES1150	7141	5.932050150745516	10	0.875
rainforest	BIOMES1151	13030	4.530057686262661	1	0.46020761245674735
rainforest	BIOMES1151	13030	4.530057686262661	2	0.6583333333333333
rainforest	BIOMES1151	13030	4.530057686262661	3	0.7142857142857143
rainforest	BIOMES1151	13030	4.530057686262661	4	0.96875
rainforest	BIOMES1151	13030	4.530057686262661	5	0.92
rainforest	BIOMES1151	13030	4.530057686262661	6	1
rainforest	BIOMES1151	13030	4.530057686262661	7	1
rainforest	BIOMES1151	13030	4.530057686262661	8	1
rainforest	BIOMES1151	13030	4.530057686262661	9	1
rainforest	BIOMES1151	13030	4.530057686262661	10	1
rainforest	BIOMES1152	10624	5.668550522862941	1	0.45269582909460837
rainforest	BIOMES1152	10624	5.668550522862941	2	0.5863192182410424
rainforest	BIOMES1152	10624	5.668550522862941	3	0.7243589743589743
rainforest	BIOMES1152	10624	5.668550522862941	4	0.8837209302325582
rainforest	BIOMES1152	10624	5.668550522862941	5	0.8085106382978724
rainforest	BIOMES1152	10624	5.668550522862941	6	0.9534883720930233
rainforest	BIOMES1152	10624	5.668550522862941	7	0.9583333333333334
rainforest	BIOMES1152	10624	5.668550522862941	8	0.9545454545454546
rainforest	BIOMES1152	10624	5.668550522862941	9	1
rainforest	BIOMES1152	10624	5.668550522862941	10	0.9333333333333333
rainforest	BIOMES1153	14889	4.730432518500131	1	0.3811475409836066
rainforest	BIOMES1153	14889	4.730432518500131	2	0.4674556213017751
rainforest	BIOMES1153	14889	4.730432518500131	3	0.611764705882353
rainforest	BIOMES1153	14889	4.730432518500131	4	0.875
rainforest	BIOMES1153	14889	4.730432518500131	5	0.967741935483871
rainforest	BIOMES1153	14889	4.730432518500131	6	0.9285714285714286
rainforest	BIOMES1153	14889	4.730432518500131	7	0.9285714285714286
rainforest	BIOMES1153	14889	4.730432518500131	8	0.8888888888888888
rainforest	BIOMES1153	14889	4.730432518500131	9	0.8666666666666667
rainforest	BIOMES1153	14889	4.730432518500131	10	1
rice	JE.Lundberg.1	21502	7.8978389722938065	1	0.2177387658849731
rice	JE.Lundberg.1	21502	7.8978389722938065	2	0.9454545454545454
rice	JE.Lundberg.1	21502	7.8978389722938065	3	0.9767441860465116
rice	JE.Lundberg.1	21502	7.8978389722938065	4	0.9852941176470589
rice	JE.Lundberg.1	21502	7.8978389722938065	5	0.9833333333333333
rice	JE.Lundberg.1	21502	7.8978389722938065	6	1
rice	JE.Lundberg.1	21502	7.8978389722938065	7	0.9855072463768116
rice	JE.Lundberg.1	21502	7.8978389722938065	8	1
rice	JE.Lundberg.1	21502	7.8978389722938065	9	1
rice	JE.Lundberg.1	21502	7.8978389722938065	10	0.96875
rice	JE.Lundberg.10	50277	7.974753415714014	1	0.23157263932882455
rice	JE.Lundberg.10	50277	7.974753415714014	2	0.8883374689826302
rice	JE.Lundberg.10	50277	7.974753415714014	3	0.9516616314199395
rice	JE.Lundberg.10	50277	7.974753415714014	4	0.9730639730639731
rice	JE.Lundberg.10	50277	7.974753415714014	5	0.9888888888888889
rice	JE.Lundberg.10	50277	7.974753415714014	6	0.9798657718120806
rice	JE.Lundberg.10	50277	7.974753415714014	7	1
rice	JE.Lundberg.10	50277	7.974753415714014	8	1
rice	JE.Lundberg.10	50277	7.974753415714014	9	1
rice	JE.Lundberg.10	50277	7.974753415714014	10	1
rice	JE.Lundberg.100	48263	8.260594867738293	1	0.32868579652784025
rice	JE.Lundberg.100	48263	8.260594867738293	2	0.8505747126436781
rice	JE.Lundberg.100	48263	8.260594867738293	3	0.944
rice	JE.Lundberg.100	48263	8.260594867738293	4	0.9567901234567902
rice	JE.Lundberg.100	48263	8.260594867738293	5	0.9883268482490273
rice	JE.Lundberg.100	48263	8.260594867738293	6	1
rice	JE.Lundberg.100	48263	8.260594867738293	7	1
rice	JE.Lundberg.100	48263	8.260594867738293	8	0.9902912621359223
rice	JE.Lundberg.100	48263	8.260594867738293	9	0.9885057471264368
rice	JE.Lundberg.100	48263	8.260594867738293	10	1
rice	JE.Lundberg.101	31439	7.840034672813237	1	0.23445595854922274
rice	JE.Lundberg.101	31439	7.840034672813237	2	0.9017543859649123
rice	JE.Lundberg.101	31439	7.840034672813237	3	0.9657794676806084
rice	JE.Lundberg.101	31439	7.840034672813237	4	0.9805825242718447
rice	JE.Lundberg.101	31439	7.840034672813237	5	0.9933333333333333
rice	JE.Lundberg.101	31439	7.840034672813237	6	0.9906542056074766
rice	JE.Lundberg.101	31439	7.840034672813237	7	1
rice	JE.Lundberg.101	31439	7.840034672813237	8	0.9838709677419355
rice	JE.Lundberg.101	31439	7.840034672813237	9	0.9836065573770492
rice	JE.Lundberg.101	31439	7.840034672813237	10	1
rice	JE.Lundberg.102	28268	6.969960881416768	1	0.31867934685088817
rice	JE.Lundberg.102	28268	6.969960881416768	2	0.8846153846153846
rice	JE.Lundberg.102	28268	6.969960881416768	3	0.9521739130434783
rice	JE.Lundberg.102	28268	6.969960881416768	4	0.9774436090225564
rice	JE.Lundberg.102	28268	6.969960881416768	5	1
rice	JE.Lundberg.102	28268	6.969960881416768	6	1
rice	JE.Lundberg.102	28268	6.969960881416768	7	0.9850746268656716
rice	JE.Lundberg.102	28268	6.969960881416768	8	0.9772727272727273
rice	JE.Lundberg.102	28268	6.969960881416768	9	1
rice	JE.Lundberg.102	28268	6.969960881416768	10	1
rice	JE.Lundberg.103	37434	8.016681520482553	1	0.32366737739872065
rice	JE.Lundberg.103	37434	8.016681520482553	2	0.846938775510204
rice	JE.Lundberg.103	37434	8.016681520482553	3	0.955026455026455
rice	JE.Lundberg.103	37434	8.016681520482553	4	0.9817518248175182
rice	JE.Lundberg.103	37434	8.016681520482553	5	0.9788359788359788
rice	JE.Lundberg.103	37434	8.016681520482553	6	0.9919354838709677
rice	JE.Lundberg.103	37434	8.016681520482553	7	1
rice	JE.Lundberg.103	37434	8.016681520482553	8	1
rice	JE.Lundberg.103	37434	8.016681520482553	9	1
rice	JE.Lundberg.103	37434	8.016681520482553	10	1
rice	JE.Lundberg.104	39094	7.589241945506952	1	0.29325717470047363
rice	JE.Lundberg.104	39094	7.589241945506952	2	0.8847117794486216
rice	JE.Lundberg.104	39094	7.589241945506952	3	0.9410029498525074
rice	JE.Lundberg.104	39094	7.589241945506952	4	0.9477911646586346
rice	JE.Lundberg.104	39094	7.589241945506952	5	0.9814814814814815
rice	JE.Lundberg.104	39094	7.589241945506952	6	0.991869918699187
rice	JE.Lundberg.104	39094	7.589241945506952	7	0.9906542056074766
rice	JE.Lundberg.104	39094	7.589241945506952	8	0.9710144927536232
rice	JE.Lundberg.104	39094	7.589241945506952	9	0.9836065573770492
rice	JE.Lundberg.104	39094	7.589241945506952	10	0.9696969696969697
rice	JE.Lundberg.105	26749	6.975590175498768	1	0.2847830135965729
rice	JE.Lundberg.105	26749	6.975590175498768	2	0.8583690987124464
rice	JE.Lundberg.105	26749	6.975590175498768	3	0.9423076923076923
rice	JE.Lundberg.105	26749	6.975590175498768	4	0.9513888888888888
rice	JE.Lundberg.105	26749	6.975590175498768	5	0.970873786407767
rice	JE.Lundberg.105	26749	6.975590175498768	6	1
rice	JE.Lundberg.105	26749	6.975590175498768	7	1
rice	JE.Lundberg.105	26749	6.975590175498768	8	0.9761904761904762
rice	JE.Lundberg.105	26749	6.975590175498768	9	1
rice	JE.Lundberg.105	26749	6.975590175498768	10	1
rice	JE.Lundberg.106	43545	8.368005189596643	1	0.28209881518497626
rice	JE.Lundberg.106	43545	8.368005189596643	2	0.8574380165289256
rice	JE.Lundberg.106	43545	8.368005189596643	3	0.9527027027027027
rice	JE.Lundberg.106	43545	8.368005189596643	4	0.9696969696969697
rice	JE.Lundberg.106	43545	8.368005189596643	5	0.9909502262443439
rice	JE.Lundberg.106	43545	8.368005189596643	6	0.9938650306748467
rice	JE.Lundberg.106	43545	8.368005189596643	7	1
rice	JE.Lundberg.106	43545	8.368005189596643	8	0.9915966386554622
rice	JE.Lundberg.106	43545	8.368005189596643	9	0.9876543209876543
rice	JE.Lundberg.106	43545	8.368005189596643	10	1
rice	JE.Lundberg.107	24613	7.505762084041671	1	0.3720209261770975
rice	JE.Lundberg.107	24613	7.505762084041671	2	0.8668730650154799
rice	JE.Lundberg.107	24613	7.505762084041671	3	0.9559748427672956
rice	JE.Lundberg.107	24613	7.505762084041671	4	0.9494949494949495
rice	JE.Lundberg.107	24613	7.505762084041671	5	0.9793103448275862
rice	JE.Lundberg.107	24613	7.505762084041671	6	0.9594594594594594
rice	JE.Lundberg.107	24613	7.505762084041671	7	0.9714285714285714
rice	JE.Lundberg.107	24613	7.505762084041671	8	1
rice	JE.Lundberg.107	24613	7.505762084041671	9	1
rice	JE.Lundberg.107	24613	7.505762084041671	10	1
rice	JE.Lundberg.108	19580	6.384226588186674	1	0.31559313603581196
rice	JE.Lundberg.108	19580	6.384226588186674	2	0.919047619047619
rice	JE.Lundberg.108	19580	6.384226588186674	3	0.935251798561151
rice	JE.Lundberg.108	19580	6.384226588186674	4	0.9583333333333334
rice	JE.Lundberg.108	19580	6.384226588186674	5	1
rice	JE.Lundberg.108	19580	6.384226588186674	6	1
rice	JE.Lundberg.108	19580	6.384226588186674	7	0.9705882352941176
rice	JE.Lundberg.108	19580	6.384226588186674	8	1
rice	JE.Lundberg.108	19580	6.384226588186674	9	0.9473684210526316
rice	JE.Lundberg.108	19580	6.384226588186674	10	1
rice	JE.Lundberg.109	31476	8.197626778906216	1	0.3284368692531958
rice	JE.Lundberg.109	31476	8.197626778906216	2	0.8744769874476988
rice	JE.Lundberg.109	31476	8.197626778906216	3	0.9501312335958005
rice	JE.Lundberg.109	31476	8.197626778906216	4	0.9836065573770492
rice	JE.Lundberg.109	31476	8.197626778906216	5	0.9829545454545454
rice	JE.Lundberg.109	31476	8.197626778906216	6	1
rice	JE.Lundberg.109	31476	8.197626778906216	7	1
rice	JE.Lundberg.109	31476	8.197626778906216	8	1
rice	JE.Lundberg.109	31476	8.197626778906216	9	1
rice	JE.Lundberg.109	31476	8.197626778906216	10	1
rice	JE.Lundberg.11	32195	6.800869854268814	1	0.2665063401836467
rice	JE.Lundberg.11	32195	6.800869854268814	2	0.8613138686131387
rice	JE.Lundberg.11	32195	6.800869854268814	3	0.9642857142857143
rice	JE.Lundberg.11	32195	6.800869854268814	4	0.9513513513513514
rice	JE.Lundberg.11	32195	6.800869854268814	5	0.9699248120300752
rice	JE.Lundberg.11	32195	6.800869854268814	6	0.9826086956521739
rice	JE.Lundberg.11	32195	6.800869854268814	7	1
rice	JE.Lundberg.11	32195	6.800869854268814	8	0.9782608695652174
rice	JE.Lundberg.11	32195	6.800869854268814	9	0.9807692307692307
rice	JE.Lundberg.11	32195	6.800869854268814	10	0.975609756097561
rice	JE.Lundberg.110	37636	7.307400066520556	1	0.2806903711393719
rice	JE.Lundberg.110	37636	7.307400066520556	2	0.9150141643059491
rice	JE.Lundberg.110	37636	7.307400066520556	3	0.9598540145985401
rice	JE.Lundberg.110	37636	7.307400066520556	4	0.9681818181818181
rice	JE.Lundberg.110	37636	7.307400066520556	5	0.9782608695652174
rice	JE.Lundberg.110	37636	7.307400066520556	6	0.9767441860465116
rice	JE.Lundberg.110	37636	7.307400066520556	7	0.9886363636363636
rice	JE.Lundberg.110	37636	7.307400066520556	8	1
rice	JE.Lundberg.110	37636	7.307400066520556	9	0.9852941176470589
rice	JE.Lundberg.110	37636	7.307400066520556	10	1
rice	JE.Lundberg.111	35402	6.928849682070556	1	0.27328244274809166
rice	JE.Lundberg.111	35402	6.928849682070556	2	0.8650519031141868
rice	JE.Lundberg.111	35402	6.928849682070556	3	0.96698113207547165
rice	JE.Lundberg.111	35402	6.928849682070556	4	0.9870967741935484
rice	JE.Lundberg.111	35402	6.928849682070556	5	0.9690721649484536
rice	JE.Lundberg.111	35402	6.928849682070556	6	0.9770114942528736
rice	JE.Lundberg.111	35402	6.928849682070556	7	0.987012987012987
rice	JE.Lundberg.111	35402	6.928849682070556	8	1
rice	JE.Lundberg.111	35402	6.928849682070556	9	0.9772727272727273
rice	JE.Lundberg.111	35402	6.928849682070556	10	0.9714285714285714
rice	JE.Lundberg.112	42786	8.1156401862491645	1	0.30518139809261624
rice	JE.Lundberg.112	42786	8.1156401862491645	2	0.8333333333333334
rice	JE.Lundberg.112	42786	8.1156401862491645	3	0.9404761904761905
rice	JE.Lundberg.112	42786	8.1156401862491645	4	0.9817518248175182
rice	JE.Lundberg.112	42786	8.1156401862491645	5	0.9834710743801653
rice	JE.Lundberg.112	42786	8.1156401862491645	6	0.9939759036144579
rice	JE.Lundberg.112	42786	8.1156401862491645	7	0.986013986013986
rice	JE.Lundberg.112	42786	8.1156401862491645	8	0.9789473684210527
rice	JE.Lundberg.112	42786	8.1156401862491645	9	1
rice	JE.Lundberg.112	42786	8.1156401862491645	10	0.9866666666666667
rice	JE.Lundberg.113	35847	7.045926704797345	1	0.2910421127765882
rice	JE.Lundberg.113	35847	7.045926704797345	2	0.8904109589041096
rice	JE.Lundberg.113	35847	7.045926704797345	3	0.9516728624535316
rice	JE.Lundberg.113	35847	7.045926704797345	4	0.9722222222222222
rice	JE.Lundberg.113	35847	7.045926704797345	5	0.9727891156462585
rice	JE.Lundberg.113	35847	7.045926704797345	6	1
rice	JE.Lundberg.113	35847	7.045926704797345	7	0.9714285714285714
rice	JE.Lundberg.113	35847	7.045926704797345	8	0.9875
rice	JE.Lundberg.113	35847	7.045926704797345	9	0.9821428571428571
rice	JE.Lundberg.113	35847	7.045926704797345	10	1
rice	JE.Lundberg.114	32870	6.733923702509374	1	0.29223335719398713
rice	JE.Lundberg.114	32870	6.733923702509374	2	0.8566037735849057
rice	JE.Lundberg.114	32870	6.733923702509374	3	0.9356435643564356
rice	JE.Lundberg.114	32870	6.733923702509374	4	0.9455782312925171
rice	JE.Lundberg.114	32870	6.733923702509374	5	0.9893617021276596
rice	JE.Lundberg.114	32870	6.733923702509374	6	0.9859154929577465
rice	JE.Lundberg.114	32870	6.733923702509374	7	1
rice	JE.Lundberg.114	32870	6.733923702509374	8	0.9473684210526316
rice	JE.Lundberg.114	32870	6.733923702509374	9	0.9821428571428571
rice	JE.Lundberg.114	32870	6.733923702509374	10	1
rice	JE.Lundberg.115	39854	8.2563581560788	1	0.29202965708989803
rice	JE.Lundberg.115	39854	8.2563581560788	2	0.8663967611336032
rice	JE.Lundberg.115	39854	8.2563581560788	3	0.9624060150375939
rice	JE.Lundberg.115	39854	8.2563581560788	4	0.979933110367893
